"Subject" "Test" "time.BodyAcceleration-mean-X" "time.BodyAcceleration-mean-Y" "time.BodyAcceleration-mean-Z" "time.BodyAcceleration-std-X" "time.BodyAcceleration-std-Y" "time.BodyAcceleration-std-Z" "time.GravityAcceleration-mean-X" "time.GravityAcceleration-mean-Y" "time.GravityAcceleration-mean-Z" "time.GravityAcceleration-std-X" "time.GravityAcceleration-std-Y" "time.GravityAcceleration-std-Z" "time.BodyAccelerationJerk-mean-X" "time.BodyAccelerationJerk-mean-Y" "time.BodyAccelerationJerk-mean-Z" "time.BodyAccelerationJerk-std-X" "time.BodyAccelerationJerk-std-Y" "time.BodyAccelerationJerk-std-Z" "time.BodyGyro-mean-X" "time.BodyGyro-mean-Y" "time.BodyGyro-mean-Z" "time.BodyGyro-std-X" "time.BodyGyro-std-Y" "time.BodyGyro-std-Z" "time.BodyGyroJerk-mean-X" "time.BodyGyroJerk-mean-Y" "time.BodyGyroJerk-mean-Z" "time.BodyGyroJerk-std-X" "time.BodyGyroJerk-std-Y" "time.BodyGyroJerk-std-Z" "time.BodyAccelerationMagnitude-mean" "time.BodyAccelerationMagnitude-std" "time.GravityAccelerationMagnitude-mean" "time.GravityAccelerationMagnitude-std" "time.BodyAccelerationJerkMagnitude-mean" "time.BodyAccelerationJerkMagnitude-std" "time.BodyGyroMagnitude-mean" "time.BodyGyroMagnitude-std" "time.BodyGyroJerkMagnitude-mean" "time.BodyGyroJerkMagnitude-std" "freq.BodyAcceleration-mean-X" "freq.BodyAcceleration-mean-Y" "freq.BodyAcceleration-mean-Z" "freq.BodyAcceleration-std-X" "freq.BodyAcceleration-std-Y" "freq.BodyAcceleration-std-Z" "freq.BodyAccelerationJerk-mean-X" "freq.BodyAccelerationJerk-mean-Y" "freq.BodyAccelerationJerk-mean-Z" "freq.BodyAccelerationJerk-std-X" "freq.BodyAccelerationJerk-std-Y" "freq.BodyAccelerationJerk-std-Z" "freq.BodyGyro-mean-X" "freq.BodyGyro-mean-Y" "freq.BodyGyro-mean-Z" "freq.BodyGyro-std-X" "freq.BodyGyro-std-Y" "freq.BodyGyro-std-Z" "freq.BodyAccelerationMagnitude-mean" "freq.BodyAccelerationMagnitude-std" "freq.BodyBodyAccelerationJerkMagnitude-mean" "freq.BodyBodyAccelerationJerkMagnitude-std" "freq.BodyBodyGyroMagnitude-mean" "freq.BodyBodyGyroMagnitude-std" "freq.BodyBodyGyroJerkMagnitude-mean" "freq.BodyBodyGyroJerkMagnitude-std" "Set"
"232" "2" "WALKING" 0.24016527 0.014778169 -0.11018469 -0.50627382 -0.052029869 -0.50066472 0.90677584 -0.3439022 0.14982503 -0.97721176 -0.97305708 -0.96101916 0.26498306 0.24112514 0.097057339 -0.46389809 0.016736788 -0.62719849 0.037874847 -0.12683994 0.1489482 -0.59422685 -0.59001384 -0.51759018 -0.27379691 -0.016840029 -0.18995732 -0.34971413 -0.63612339 -0.39390931 -0.34821008 -0.45863867 -0.34821008 -0.45863867 -0.36966721 -0.23435673 -0.49931294 -0.59477551 -0.54916874 -0.50674689 -0.48773901 0.014626209 -0.49822232 -0.51367905 -0.15015833 -0.54245119 -0.46192794 -0.062801166 -0.5589462 -0.51531233 0.037039447 -0.69961919 -0.44433302 -0.60583345 -0.42581964 -0.64250458 -0.58336255 -0.59591627 -0.37496213 -0.59613799 -0.20959611 -0.27243699 -0.56190676 -0.69404431 -0.55198206 -0.48513097 "test"
"233" "2" "WALKING" 0.31286994 -0.014139669 -0.11615801 -0.46798539 -0.024151227 -0.43375705 0.90535078 -0.34096334 0.15374563 -0.97597381 -0.97485019 -0.96762709 0.086844966 -0.31361829 -0.064516542 -0.28269406 0.10226916 -0.57720956 -0.038056131 -0.085947334 0.077498496 -0.59308451 -0.59493519 -0.43466066 -0.08336224 0.030802393 -0.11935586 -0.3629478 -0.62159601 -0.33403239 -0.30537339 -0.43282581 -0.30537339 -0.43282581 -0.26749823 -0.078966211 -0.48130584 -0.61369118 -0.52321551 -0.51592766 -0.38130412 0.11925019 -0.44700488 -0.50625261 -0.17352091 -0.4713947 -0.31427742 0.083947066 -0.52124535 -0.31291514 0.045128962 -0.63312888 -0.44205759 -0.58899693 -0.3323423 -0.64177511 -0.60146163 -0.52425692 -0.33267996 -0.58633754 -0.071904214 -0.094679886 -0.57797583 -0.71283749 -0.55312284 -0.50337153 "test"
"234" "2" "WALKING" 0.31649338 -0.042248362 -0.1126406 -0.41759891 -0.06248534 -0.45661563 0.90063148 -0.34216993 0.15048437 -0.99072 -0.97934983 -0.97228577 -0.091254067 -0.082220378 -0.065031515 -0.22522913 0.079692539 -0.58137442 -0.050546089 -0.030164013 0.044643516 -0.56811929 -0.59333877 -0.44440514 -0.13807961 -0.0038880534 0.25301641 -0.39756361 -0.61067574 -0.37593141 -0.29724909 -0.38870032 -0.29724909 -0.38870032 -0.23420841 -0.091877708 -0.46864361 -0.60181462 -0.53152849 -0.53187536 -0.34066253 0.05009128 -0.4590975 -0.45081067 -0.18904379 -0.49895801 -0.26589769 0.04989503 -0.50927891 -0.25091701 0.038327569 -0.65707646 -0.42376984 -0.58605664 -0.31233224 -0.61423991 -0.60074149 -0.54611866 -0.2833435 -0.55219217 -0.066007771 -0.13231024 -0.5858585 -0.6845672 -0.5444173 -0.54750107 "test"
"235" "2" "WALKING" 0.20894174 -0.020536706 -0.083943782 -0.41093743 -0.073156601 -0.47309144 0.90107686 -0.34749086 0.15055014 -0.98916135 -0.98379901 -0.97185891 0.06159835 0.25257738 0.15516476 -0.26334763 0.028856855 -0.61129941 -0.038743018 -0.043210817 0.11469303 -0.56361639 -0.57878889 -0.51760877 -0.23403315 -0.14608852 -0.082329973 -0.37961677 -0.59565349 -0.44759785 -0.29982263 -0.38601987 -0.29982263 -0.38601987 -0.27440684 -0.13561924 -0.48071396 -0.5875745 -0.54250657 -0.50700849 -0.32361984 0.015253398 -0.48330204 -0.44908168 -0.18347264 -0.50930553 -0.27878915 -0.023419296 -0.571816 -0.31311361 0.017746458 -0.649046 -0.42173777 -0.55688965 -0.44217667 -0.60885438 -0.59585896 -0.58916838 -0.28930627 -0.5435373 -0.1232455 -0.15593458 -0.57467946 -0.67016069 -0.52773817 -0.51410967 "test"
"236" "2" "WALKING" 0.27124829 -0.0060117091 -0.066718752 -0.41948145 -0.07802861 -0.42619094 0.90307322 -0.35235313 0.15348476 -0.97256191 -0.98228187 -0.97768834 0.43091169 -0.44388084 -0.10686537 -0.358721 0.076139337 -0.55881908 -0.056009553 -0.11532595 0.096418739 -0.55583367 -0.57770765 -0.48650365 0.10840549 -0.16536003 0.12955533 -0.307606 -0.62182455 -0.42366288 -0.29831591 -0.38373694 -0.29831591 -0.38373694 -0.28537047 -0.15868703 -0.47534506 -0.55310217 -0.53084239 -0.50026568 -0.3395853 -0.0065249546 -0.45277267 -0.45406022 -0.17752775 -0.45657244 -0.33832353 0.090480388 -0.53124597 -0.44285675 -0.02100251 -0.58371723 -0.35545581 -0.5371651 -0.37409246 -0.62221051 -0.60778286 -0.57621349 -0.31336018 -0.52282806 -0.077652761 -0.2707087 -0.50194996 -0.67753132 -0.49903439 -0.53730033 "test"
"237" "2" "WALKING" 0.35341932 -0.024866761 -0.11141914 -0.41765829 0.018542557 -0.43868063 0.90995707 -0.35409683 0.15371473 -0.96464815 -0.98166806 -0.98584428 0.065680758 -0.26195231 -0.18372971 -0.3064701 0.10930784 -0.52945772 -0.013293605 -0.090010767 0.10491126 -0.5177344 -0.55228714 -0.47846082 0.029299585 0.081601061 -0.13355246 -0.22322929 -0.56640561 -0.32560496 -0.27716758 -0.3442314 -0.27716758 -0.3442314 -0.22354557 -0.16553542 -0.4493528 -0.49973128 -0.46597922 -0.4274832 -0.34444486 0.12193139 -0.40778284 -0.44912225 -0.10676897 -0.50426473 -0.32293631 0.022116088 -0.50423412 -0.35122395 0.13184017 -0.55194195 -0.3497182 -0.52507017 -0.3661631 -0.57158756 -0.57311233 -0.5687793 -0.21773503 -0.5289491 -0.18219044 -0.14538333 -0.45668458 -0.62508037 -0.45132454 -0.43709008 "test"
"238" "2" "WALKING" 0.22839376 -0.021200162 -0.1595219 -0.39908415 0.041624178 -0.48379359 0.91225141 -0.35025549 0.1500557 -0.9813099 -0.97871306 -0.95825262 -0.15628346 0.55225517 0.07866984 -0.17097944 0.12787858 -0.57204305 0.023121586 -0.08765497 0.084182688 -0.53898671 -0.52893554 -0.43912105 -0.19550991 0.021149644 -0.19228028 -0.25900533 -0.50443718 -0.23911306 -0.25770654 -0.37006076 -0.25770654 -0.37006076 -0.18038219 -0.06911037 -0.43179366 -0.53102024 -0.42140689 -0.40512354 -0.29579757 0.13736792 -0.52698382 -0.44496628 -0.080225632 -0.50014768 -0.222453 0.0911443 -0.5768561 -0.19016015 0.091778094 -0.56628169 -0.39048991 -0.52054491 -0.29908539 -0.58632712 -0.53747968 -0.54487378 -0.214603 -0.57583652 -0.10602813 -0.029990163 -0.4859265 -0.65303571 -0.44580816 -0.39547067 "test"
"239" "2" "WALKING" 0.21535112 0.0069834544 -0.1267625 -0.43499879 -0.048988406 -0.52915651 0.90501378 -0.34459355 0.14363355 -0.97377907 -0.97992414 -0.96166046 0.17648728 0.34892299 0.13634347 -0.21961728 0.097706962 -0.64000842 0.00025206916 -0.094594794 0.079955425 -0.57407965 -0.54624729 -0.45333565 -0.19351457 -0.10552091 -0.0089987877 -0.27776168 -0.53051901 -0.32568543 -0.31997371 -0.38784822 -0.31997371 -0.38784822 -0.2788396 -0.012047102 -0.46172451 -0.55918334 -0.46880445 -0.4108906 -0.36801806 0.023949588 -0.55254251 -0.46362868 -0.15113293 -0.55297149 -0.27752649 -0.028438368 -0.64248938 -0.22797655 0.16172902 -0.63630248 -0.42015197 -0.54613222 -0.36177001 -0.62357367 -0.54947958 -0.53691698 -0.28602099 -0.54893077 -0.055734916 0.035875496 -0.5302035 -0.66122402 -0.46478947 -0.38636268 "test"
"240" "2" "WALKING" 0.32555586 -0.011187423 -0.10089524 -0.47932102 -0.075096011 -0.46552384 0.89647494 -0.34351493 0.14258264 -0.97535878 -0.97609045 -0.98102192 -0.00083696975 -0.47919946 -0.063116003 -0.33125746 0.0067823626 -0.54204744 -0.044233812 -0.065339219 0.060188819 -0.56491825 -0.59276805 -0.45177926 -0.14971936 -0.018165286 -0.37804156 -0.21730617 -0.57165045 -0.30241779 -0.33853049 -0.42980896 -0.33853049 -0.42980896 -0.32099918 -0.10874594 -0.48880099 -0.52404174 -0.469196 -0.41295667 -0.42842364 0.013243981 -0.48158775 -0.50073528 -0.18517915 -0.49886188 -0.37777547 -0.14342846 -0.54917628 -0.34144678 0.099120996 -0.53433591 -0.37448431 -0.57043486 -0.28220591 -0.62767612 -0.61006522 -0.57069615 -0.34983525 -0.56881821 -0.13470706 -0.08280792 -0.50059622 -0.62697444 -0.49428382 -0.35935637 "test"
"241" "2" "WALKING" 0.36545296 -0.01988365 -0.10279395 -0.50276407 -0.086491221 -0.48043053 0.89345004 -0.34623285 0.14627014 -0.98184718 -0.97821152 -0.97911909 -0.014442349 -0.22570725 -0.10088332 -0.3744356 -0.056642983 -0.57062716 -0.029189189 -0.066992408 0.034169731 -0.54041202 -0.62258812 -0.45864899 -0.147039 0.0011664396 0.051126793 -0.20091444 -0.61368601 -0.30234963 -0.34232904 -0.50787551 -0.34232904 -0.50787551 -0.31941577 -0.26204267 -0.48369296 -0.53795173 -0.46113895 -0.47522416 -0.44158416 -0.020215534 -0.51170038 -0.52898867 -0.18227457 -0.50370017 -0.40287647 -0.12871068 -0.58401873 -0.39982944 -0.039715066 -0.55748061 -0.377663 -0.61583748 -0.34781962 -0.59265027 -0.62944392 -0.54991189 -0.44478898 -0.62350064 -0.28738235 -0.23210269 -0.50817167 -0.6444056 -0.53340262 -0.44186795 "test"
"242" "2" "WALKING" 0.26780915 -0.013846287 -0.11797861 -0.53137083 -0.15530582 -0.5497369 0.90178293 -0.33890356 0.1493658 -0.95832495 -0.95172777 -0.98429029 0.034321774 0.32809743 0.12205906 -0.35033853 -0.093884594 -0.68663919 -0.022827479 -0.037348203 0.094831758 -0.54091139 -0.59387841 -0.5507441 -0.12324546 -0.0026174073 0.18345996 -0.29914872 -0.59674285 -0.45804134 -0.40802751 -0.48727112 -0.40802751 -0.48727112 -0.37610864 -0.225233 -0.48033586 -0.58642182 -0.5203478 -0.49129763 -0.43199379 -0.0796403 -0.57906119 -0.57683623 -0.25261371 -0.56847999 -0.34498681 -0.17062651 -0.65453698 -0.41645088 -0.069442777 -0.71706993 -0.38478444 -0.56922657 -0.42742438 -0.59085874 -0.61274166 -0.6406001 -0.39162242 -0.6299509 -0.25137901 -0.19686084 -0.53457573 -0.70574136 -0.53551063 -0.46985852 "test"
"243" "2" "WALKING" 0.34002771 -0.026012234 -0.10422698 -0.33994629 -0.050435927 -0.42483158 0.90138849 -0.34485469 0.13822018 -0.96151285 -0.94821726 -0.96717798 -0.0048680092 -0.0320084 -0.0023143952 -0.15573119 -0.017839354 -0.5223643 -0.3246938 0.22351991 -0.032219384 -0.45512233 -0.485218 -0.37223799 -0.071629499 0.077621615 -0.046985194 -0.24546597 -0.49336543 -0.21914986 -0.22355269 -0.41071212 -0.22355269 -0.41071212 -0.18137652 -0.15497342 -0.28292793 -0.40031586 -0.39691883 -0.41670938 -0.27415406 -0.085936111 -0.43451862 -0.36769554 -0.091677454 -0.46536787 -0.1830802 -0.14197348 -0.49545655 -0.20207816 0.050708403 -0.54650441 -0.29066475 -0.43803195 -0.2977733 -0.50740618 -0.52032618 -0.45603484 -0.29373597 -0.58043049 -0.17102543 -0.13827561 -0.34601229 -0.55313799 -0.49049163 -0.37060417 "test"
"244" "2" "WALKING" 0.26426913 -0.011202192 -0.097405036 -0.27861549 0.0029942796 -0.36890397 0.90255032 -0.34847437 0.14294551 -0.9598083 -0.9793236 -0.98090083 0.23296959 0.26248678 0.54872731 0.0061798714 0.16693607 -0.50050816 -0.19485297 0.036232182 0.039694152 -0.44971424 -0.43709765 -0.34597759 0.078904347 -0.098741303 -0.023771574 -0.17598415 -0.43338065 -0.19262931 -0.16639022 -0.33603594 -0.16639022 -0.33603594 -0.079273225 0.080943478 -0.29231512 -0.48488517 -0.34579531 -0.35419823 -0.22745608 0.036609969 -0.34288954 -0.29975108 -0.079169038 -0.43676287 -0.059064141 0.070704895 -0.41277009 -0.014258067 0.19555579 -0.59337619 -0.2909695 -0.43010318 -0.25477848 -0.50011075 -0.44542284 -0.43860046 -0.19246429 -0.53690738 0.029617028 0.13897746 -0.41152988 -0.64213551 -0.46450237 -0.27487374 "test"
"245" "2" "WALKING" 0.26580166 -0.016486852 -0.076607139 -0.31922125 0.1519259 -0.38750359 0.91273896 -0.34132327 0.14329823 -0.97083543 -0.9763173 -0.98718581 0.13980634 -0.43986796 -0.045137841 -0.071821846 0.43729829 -0.52990273 -0.08818197 -0.05493987 0.092964669 -0.45087945 -0.39969996 -0.4007661 0.10287006 -0.16203182 -0.21354576 -0.17460181 -0.38732442 -0.22589758 -0.15975104 -0.30596621 -0.15975104 -0.30596621 -0.054690849 0.16259821 -0.31698989 -0.44579081 -0.34646702 -0.28900608 -0.27504949 0.25847265 -0.43231316 -0.33736723 0.016665975 -0.41067687 -0.097549059 0.30218896 -0.50711954 -0.12747261 0.49009073 -0.54997044 -0.2431944 -0.39399572 -0.25896247 -0.51797367 -0.40747413 -0.51021261 -0.12325009 -0.54427934 0.094956742 0.23610047 -0.3502124 -0.63512694 -0.3655743 -0.24676695 "test"
"246" "2" "WALKING" 0.25477841 -0.033032031 -0.12829512 -0.42849513 0.08339962 -0.42148961 0.90905711 -0.33994678 0.14802621 -0.96691998 -0.98365177 -0.96281447 -0.2411225 0.067705301 -0.27687955 -0.26617255 0.3449844 -0.56270454 0.031097556 -0.1446448 0.12168891 -0.473917 -0.42701945 -0.4402422 -0.14963174 -0.076470436 0.15865206 -0.23745146 -0.41524364 -0.31017998 -0.24687739 -0.39270365 -0.24687739 -0.39270365 -0.14706428 -0.031998638 -0.34663014 -0.4785029 -0.40046626 -0.31485841 -0.34801309 0.050916832 -0.43842854 -0.46342877 0.032055559 -0.45789973 -0.27345641 0.068086758 -0.56614897 -0.32511471 0.53588542 -0.55821757 -0.3257626 -0.43088804 -0.33004442 -0.52093304 -0.42864796 -0.53269372 -0.23905367 -0.59544857 -0.080756158 0.020787527 -0.39745639 -0.64633499 -0.36766068 -0.29756978 "test"
"247" "2" "WALKING" 0.22294492 0.0096186354 -0.10969656 -0.46737588 -0.078816974 -0.41749335 0.900343 -0.34443866 0.1510308 -0.98697235 -0.98602723 -0.97862754 0.39731803 0.4144598 0.058637547 -0.29609548 -0.036505566 -0.53755822 0.058906657 -0.17086587 0.12768647 -0.52655231 -0.51525955 -0.43305146 -0.086418459 -0.13845239 -0.094349804 -0.29003791 -0.51944611 -0.33392196 -0.30327877 -0.49928922 -0.30327877 -0.49928922 -0.26765393 -0.21223851 -0.40607046 -0.54101487 -0.46291003 -0.41755375 -0.38009104 0.01857774 -0.42572076 -0.5059277 -0.19449762 -0.45948683 -0.27387653 -0.093172078 -0.47862386 -0.38791384 -0.038075528 -0.59593513 -0.36484534 -0.50764257 -0.33202196 -0.57830564 -0.52341576 -0.52224133 -0.38676177 -0.6541454 -0.27673407 -0.14186069 -0.4972057 -0.66013725 -0.4837315 -0.37931581 "test"
"248" "2" "WALKING" 0.37962251 -0.0066834563 -0.11093909 -0.3834332 -0.040210963 -0.42062588 0.90197091 -0.33991342 0.14868931 -0.96887693 -0.95890466 -0.98448481 0.021090351 -0.15434187 -0.026582589 -0.25249629 -0.13990787 -0.52043956 -0.010184153 -0.068616595 0.078504954 -0.50371812 -0.56796813 -0.44688895 -0.25861176 0.12057812 -0.10000426 -0.19145493 -0.6123331 -0.37255465 -0.24158208 -0.45111638 -0.24158208 -0.45111638 -0.26513345 -0.23735235 -0.43042575 -0.5349256 -0.4652197 -0.49139801 -0.36687373 -0.064694723 -0.45577446 -0.39000703 -0.087789837 -0.44654574 -0.31985955 -0.17692096 -0.52450625 -0.24867439 -0.15696424 -0.51543973 -0.31559979 -0.55157938 -0.38956542 -0.56449415 -0.58142042 -0.51755049 -0.37710448 -0.58272874 -0.21910414 -0.25830046 -0.49877848 -0.64777728 -0.55168194 -0.45505261 "test"
"249" "2" "WALKING" 0.27911103 -0.033291612 -0.10127494 -0.36759549 -0.053007026 -0.45386546 0.9088687 -0.3337692 0.14892287 -0.96868853 -0.97044246 -0.97137333 -0.24954452 0.0097203334 0.11116693 -0.25821666 -0.053523732 -0.57024124 -0.069274252 -0.01454655 0.085039209 -0.45251105 -0.57668779 -0.42746432 -0.24747311 -0.018747688 0.035019057 -0.12542733 -0.59855976 -0.3736994 -0.24159573 -0.45800724 -0.24159573 -0.45800724 -0.26409466 -0.20501646 -0.3968766 -0.51142865 -0.45232566 -0.43572229 -0.31774335 -0.060793864 -0.45042259 -0.38826376 -0.10861597 -0.50014417 -0.3180797 -0.083165194 -0.49839061 -0.26132029 -0.085472663 -0.64501487 -0.27186253 -0.56218176 -0.33864706 -0.51018379 -0.58887147 -0.51210816 -0.36784506 -0.60054216 -0.1947092 -0.21543662 -0.47780361 -0.62547312 -0.4813406 -0.41891376 "test"
"250" "2" "WALKING" 0.26173982 -0.016742272 -0.075360889 -0.36750192 0.020333389 -0.42403582 0.90904193 -0.33903042 0.15428228 -0.980967 -0.96719332 -0.95157075 0.36791834 -0.59322594 -0.14087391 -0.24540638 0.18732408 -0.57741976 -0.046426517 -0.077291294 0.11472331 -0.47226905 -0.5277802 -0.41108078 0.16796718 0.029538622 -0.12583495 -0.19993654 -0.50162401 -0.28355407 -0.23300558 -0.36267247 -0.23300558 -0.36267247 -0.23694192 -0.0002382255 -0.38456774 -0.51900919 -0.42803686 -0.36354055 -0.30489497 0.1813382 -0.42836052 -0.39385956 -0.14336667 -0.46790119 -0.26814797 0.10703698 -0.53977758 -0.28871573 0.19723253 -0.61284883 -0.26761102 -0.5172832 -0.32537191 -0.53854175 -0.53769703 -0.49589713 -0.1941583 -0.58159095 0.003345959 -0.011487997 -0.47205285 -0.64489073 -0.45602761 -0.30083643 "test"
"251" "2" "WALKING" 0.32915435 -0.034418332 -0.11507647 -0.34374163 0.20141405 -0.35522821 0.91051257 -0.34128952 0.1516778 -0.97868655 -0.98455331 -0.94244108 -0.044406049 -0.13186708 -0.15924529 -0.12015688 0.47226083 -0.53109853 0.0013695834 -0.078196116 0.085073809 -0.49998862 -0.44127334 -0.4213579 0.065744566 -0.13929822 -0.097122 -0.20235694 -0.42439748 -0.20822222 -0.16990504 -0.23816507 -0.16990504 -0.23816507 -0.088074015 0.20025448 -0.3707059 -0.47719173 -0.36518535 -0.32712319 -0.28529761 0.34669593 -0.40486931 -0.36819703 0.038237137 -0.37831067 -0.22147933 0.36355546 -0.50421233 -0.094710214 0.49445127 -0.55523821 -0.33827035 -0.43482118 -0.3184186 -0.5515471 -0.44921701 -0.5123277 -0.080114898 -0.4633167 0.15852301 0.2425821 -0.44545831 -0.59577765 -0.38197901 -0.30626024 "test"
"252" "2" "WALKING" 0.19549619 -0.016377097 -0.126381 -0.39787462 0.12278313 -0.38202201 0.91330906 -0.34065969 0.14866396 -0.98656614 -0.9877652 -0.95897616 -0.11212093 0.73401126 0.17600147 -0.14792212 0.34691195 -0.56705728 0.0018247426 -0.097606863 0.093683197 -0.56562245 -0.4729061 -0.43301374 -0.17172864 -0.17389563 0.017495162 -0.26034783 -0.48761333 -0.20839556 -0.22024466 -0.31865636 -0.22024466 -0.31865636 -0.13413736 0.10142629 -0.43351605 -0.4732268 -0.42565938 -0.35558077 -0.3054099 0.31393997 -0.40271508 -0.43840174 -0.067347901 -0.41945361 -0.2067719 0.33854022 -0.52586614 -0.16149508 0.25950759 -0.60624926 -0.43663373 -0.46585659 -0.33747093 -0.60658633 -0.48100845 -0.51994577 -0.10964991 -0.58075003 0.15527094 0.021869092 -0.45787481 -0.57826921 -0.38092608 -0.36739619 "test"
"253" "2" "WALKING" 0.24387 0.011466552 -0.11389069 -0.41168594 -0.079688488 -0.44213968 0.90587366 -0.34056898 0.15412904 -0.97132637 -0.98630011 -0.97113841 0.50662395 -0.071041875 -0.25540822 -0.21798011 0.0088877584 -0.57171555 -0.018193666 -0.12275882 0.097649632 -0.60342612 -0.50063168 -0.4678139 -0.35320742 0.11381652 -0.084965263 -0.37696884 -0.51646982 -0.29101615 -0.28407383 -0.43464859 -0.28407383 -0.43464859 -0.23706606 -0.13863303 -0.46929897 -0.51809522 -0.46292024 -0.45417063 -0.30458923 -0.044865172 -0.46216997 -0.45953921 -0.15728165 -0.47500139 -0.25099641 -0.082605384 -0.54939191 -0.25250226 0.042547708 -0.59138739 -0.44059191 -0.50650642 -0.38563821 -0.65654251 -0.50050409 -0.54634938 -0.32940405 -0.59108629 -0.16614846 -0.10938237 -0.47568283 -0.6397359 -0.50508733 -0.4300849 "test"
"254" "2" "WALKING" 0.32955877 -0.029189921 -0.12136232 -0.40457761 -0.092869066 -0.40769029 0.89648299 -0.34136647 0.15195752 -0.98103105 -0.97927548 -0.97241746 -0.062496037 -0.11182853 -0.0050209134 -0.21465448 -0.11585238 -0.49650592 -0.02936913 -0.047627923 0.056683293 -0.56484675 -0.44847465 -0.45679333 -0.33386682 0.04436063 -0.17021085 -0.34019549 -0.48081883 -0.27465152 -0.28188169 -0.4089558 -0.28188169 -0.4089558 -0.24817218 -0.16880094 -0.41458405 -0.51310379 -0.42747661 -0.43045123 -0.34504289 -0.12531183 -0.4327983 -0.42968442 -0.13296967 -0.44044349 -0.29677051 -0.19904447 -0.48113259 -0.19969106 -0.08318371 -0.5093658 -0.41359232 -0.44569616 -0.33780786 -0.61329357 -0.45406422 -0.55174548 -0.35952152 -0.53029924 -0.22091593 -0.11076037 -0.45548947 -0.65063217 -0.46589959 -0.42570505 "test"
"255" "2" "WALKING" 0.28806864 -0.032201474 -0.11596739 -0.41516428 -0.12535529 -0.44465141 0.89122633 -0.346853 0.14789675 -0.98483335 -0.98129905 -0.98868292 -0.28628112 0.25848075 0.32814114 -0.27007939 -0.082458838 -0.54221134 -0.05712399 -0.023782221 0.053368039 -0.56634062 -0.47715908 -0.43840641 -0.034938589 -0.072311091 0.086556854 -0.37489687 -0.50634488 -0.28096246 -0.31460607 -0.38678825 -0.31460607 -0.38678825 -0.31522336 -0.11820921 -0.42090951 -0.53510893 -0.47581798 -0.40617025 -0.29684753 -0.045398525 -0.41370218 -0.46885892 -0.22721611 -0.50975509 -0.3220167 -0.14536267 -0.51916961 -0.28014544 -0.073913798 -0.56255667 -0.42341636 -0.44304281 -0.30346264 -0.61196446 -0.50310642 -0.54191013 -0.30108533 -0.53611539 -0.13619053 -0.10167722 -0.48599783 -0.66044365 -0.44235146 -0.40229075 "test"
"256" "2" "WALKING" 0.24987037 -0.0075291689 -0.093297657 -0.45026744 -0.18882776 -0.50604157 0.89868855 -0.34695944 0.14818904 -0.9556945 -0.98216348 -0.98246572 0.19044537 0.016303022 0.10835571 -0.23313977 -0.032157542 -0.62351815 -0.013696847 -0.067533605 0.093010969 -0.62175537 -0.53990914 -0.52248984 0.15570875 -0.22623629 -0.092649876 -0.49088946 -0.52529212 -0.4345839 -0.36436542 -0.42844073 -0.36436542 -0.42844073 -0.32205097 -0.062622966 -0.50405947 -0.56612268 -0.54166287 -0.46016945 -0.31843378 -0.14102903 -0.53976435 -0.51184547 -0.26711414 -0.52585135 -0.2388149 -0.14428665 -0.62302128 -0.29699251 0.025243829 -0.62249689 -0.44861928 -0.49424709 -0.39967089 -0.67922232 -0.57379391 -0.61419645 -0.35018188 -0.56646468 -0.13964576 0.020950755 -0.52025914 -0.68313284 -0.48571849 -0.46488233 "test"
"257" "2" "WALKING_DOWNSTAIRS" 0.31930656 -0.010016849 -0.16410108 0.056146545 0.11692947 -0.10045256 0.87458102 -0.31998617 0.16192376 -0.96485673 -0.87683236 -0.80631951 0.02087211 -0.074017936 0.1804143 0.13705193 -0.0007098463 -0.39897622 -0.03336123 -0.052667868 0.0639946 -0.56171997 -0.52766864 -0.22693622 -0.017731312 -0.020320958 -0.066792333 -0.29113567 -0.49218321 -0.13578436 0.043090673 0.24057694 0.043090673 0.24057694 -0.048845916 0.16930051 -0.38981559 -0.52175302 -0.40703585 -0.38207988 0.047400681 0.13272188 -0.16647538 0.059573818 0.037506332 -0.13490253 0.089765994 -0.023654303 -0.36280013 0.086030619 -0.044652908 -0.43211888 -0.35019495 -0.45161675 -0.0052257689 -0.63270602 -0.58491415 -0.38623556 0.2718934 0.029353535 0.1154768 0.22605204 -0.47804347 -0.642798 -0.41504105 -0.38064503 "test"
"258" "2" "WALKING_DOWNSTAIRS" 0.12592012 -0.027658255 -0.050069386 0.082014241 0.10996979 -0.19943931 0.87608696 -0.31266964 0.14546129 -0.97949025 -0.9301705 -0.92890891 0.15605261 -0.044272839 -0.13530826 0.12056597 0.01056584 -0.38325488 -0.040797362 -0.12704777 0.086312085 -0.50653392 -0.49477278 -0.27252004 -0.05114233 -0.076813666 -0.31901875 -0.23610094 -0.42477172 -0.14781815 0.072959575 0.15923385 0.072959575 0.15923385 -0.023169704 0.10595811 -0.35195893 -0.53131281 -0.35771172 -0.33694393 0.14786122 0.095846676 -0.23301722 0.054933891 0.047262695 -0.24428883 0.12471413 -0.020727679 -0.36013805 0.012609265 -0.02395846 -0.40350226 -0.33430201 -0.4072903 -0.077929113 -0.5617517 -0.5610297 -0.4157231 0.17687852 -0.031304873 0.10898418 0.093803916 -0.48368711 -0.65576936 -0.38288677 -0.32430434 "test"
